Player Name,Player Reference,Starter,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Game Reference,Team,Period
Jabari Walker,walkeja01,True,29:53,.410,.375,.250,.500,0.0,26.0,13.0,0.0,1.8,0.0,0.0,7.7,92,114,-5.6,202401170POR,POR,game
Duop Reath,reathdu01,True,25:20,.900,.889,.444,.111,10.2,25.6,17.9,19.8,0.0,0.0,9.6,19.6,168,117,12.5,202401170POR,POR,game
Scoot Henderson,hendesc01,False,23:24,.427,.167,.333,.833,5.5,11.1,8.3,15.4,0.0,0.0,37.9,26.8,72,121,-15.0,202401170POR,POR,game
Matisse Thybulle,thybuma01,False,20:37,.375,.375,.750,.000,0.0,0.0,0.0,17.6,0.0,0.0,0.0,9.2,113,122,-5.5,202401170POR,POR,game
Toumani Camara,camarto01,False,20:27,.750,.750,.000,.000,12.7,25.4,19.0,6.7,0.0,0.0,0.0,9.3,168,118,1.8,202401170POR,POR,game
Ibou Badji,badjiib01,False,13:07,1.000,1.000,.000,.000,9.9,9.9,9.9,0.0,0.0,20.9,0.0,3.6,207,108,4.5,202401170POR,POR,game
Kris Murray,murrakr01,False,2:33,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.6,0,123,-27.7,202401170POR,POR,game
Deandre Ayton,aytonde01,False,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,202401170POR,POR,game
Justin Minaya,minayju01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401170POR,POR,game
Rayan Rupert,ruperra01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401170POR,POR,game
Fred VanVleet,vanvlfr01,True,41:17,.591,.553,.632,.158,0.0,7.9,3.9,54.3,1.2,0.0,4.7,24.2,125,121,8.3,202401170NYK,HOU,game
Dillon Brooks,brookdi01,True,39:49,.396,.346,.462,.154,0.0,2.7,1.4,0.0,1.3,2.4,6.7,17.5,73,121,-9.4,202401170NYK,HOU,game
Alperen Şengün,sengual01,True,39:47,.472,.438,.063,.438,8.0,19.2,13.6,22.7,1.3,9.7,13.6,26.0,95,111,2.0,202401170NYK,HOU,game
Jabari Smith Jr.,smithja05,True,31:18,.611,.611,.222,.000,6.8,13.9,10.3,5.6,1.6,0.0,0.0,13.5,126,118,0.0,202401170NYK,HOU,game
Jalen Green,greenja05,True,29:12,.460,.400,.333,.200,0.0,26.2,12.9,6.5,1.7,0.0,23.5,34.2,69,113,-12.0,202401170NYK,HOU,game
Jeff Green,greenje02,False,21:29,.781,.625,.500,1.000,5.0,20.3,12.6,0.0,0.0,8.9,0.0,12.6,163,114,4.9,202401170NYK,HOU,game
Jae'Sean Tate,tateja01,False,13:52,.500,.500,.500,.000,0.0,15.7,7.8,22.0,0.0,0.0,0.0,6.8,124,121,-0.6,202401170NYK,HOU,game
Amen Thompson,thompam01,False,10:10,.667,.667,.000,.000,0.0,10.7,5.3,18.5,5.0,18.9,0.0,13.8,134,100,14.3,202401170NYK,HOU,game
Cam Whitmore,whitmca01,False,8:56,.000,.000,.333,.000,0.0,24.4,12.1,0.0,0.0,0.0,0.0,15.7,0,118,-22.3,202401170NYK,HOU,game
Aaron Holiday,holidaa01,False,4:10,,,,,0.0,26.2,12.9,32.9,0.0,0.0,,0.0,223,117,0.0,202401170NYK,HOU,game
Jock Landale,landajo01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401170NYK,HOU,game
Boban Marjanović,marjabo01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401170NYK,HOU,game
Jeenathan Williams,willije02,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401170NYK,HOU,game
OG Anunoby,anunoog01,True,43:09,.663,.600,.500,.300,0.0,12.4,6.2,0.0,4.7,2.1,8.1,12.6,124,93,4.8,202401170NYK,NYK,game
Isaiah Hartenstein,harteis01,True,40:59,.643,.600,.000,.200,5.3,23.4,14.5,16.5,2.5,4.3,26.9,8.0,124,94,4.9,202401170NYK,NYK,game
Jalen Brunson,brunsja01,True,36:53,.623,.619,.429,.333,0.0,8.7,4.4,36.9,0.0,0.0,7.7,31.2,126,106,8.0,202401170NYK,NYK,game
Julius Randle,randlju01,True,34:12,.716,.684,.421,.316,6.4,18.7,12.6,23.8,0.0,2.6,15.6,33.1,126,102,11.2,202401170NYK,NYK,game
Donte DiVincenzo,divindo01,True,19:02,.357,.357,.571,.000,0.0,11.2,5.7,37.1,0.0,0.0,22.2,20.9,84,106,-5.4,202401170NYK,NYK,game
Josh Hart,hartjo01,False,29:41,.455,.455,.182,.000,18.4,32.3,25.4,5.2,0.0,0.0,0.0,16.4,119,102,-1.0,202401170NYK,NYK,game
Quentin Grimes,grimequ01,False,16:43,.539,.375,.750,.625,13.1,6.4,9.7,8.6,0.0,0.0,0.0,26.9,133,106,3.6,202401170NYK,NYK,game
Miles McBride,mcbrimi01,False,11:07,.000,.000,.750,.000,0.0,9.6,4.9,11.1,0.0,0.0,20.0,19.9,14,106,-24.5,202401170NYK,NYK,game
Precious Achiuwa,achiupr01,False,6:26,.000,.000,.000,.000,17.0,49.7,33.5,0.0,0.0,13.8,0.0,13.7,40,86,-15.4,202401170NYK,NYK,game
Ryan Arcidiacono,arcidry01,False,0:54,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,108,-4.9,202401170NYK,NYK,game
Malachi Flynn,flynnma01,False,0:54,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,108,-6.5,202401170NYK,NYK,game
Evan Fournier,fournev01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401170NYK,NYK,game
Jericho Sims,simsje01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401170NYK,NYK,game
Miles Bridges,bridgmi02,True,34:42,.475,.475,.350,.000,0.0,13.2,6.1,14.9,0.0,0.0,9.1,27.4,96,148,-10.4,202401170NOP,CHO,game
Terry Rozier,roziete01,True,32:05,.833,.833,.733,.000,3.1,3.6,3.3,23.4,1.6,3.6,6.3,21.6,155,147,12.4,202401170NOP,CHO,game
LaMelo Ball,ballla01,True,31:17,.620,.526,.632,.526,0.0,18.3,8.4,40.2,3.3,0.0,14.6,37.9,121,138,3.4,202401170NOP,CHO,game
Nick Richards,richani01,True,30:59,.850,.800,.000,.400,15.8,25.8,20.4,9.4,0.0,7.6,0.0,8.2,197,140,1.1,202401170NOP,CHO,game
Cody Martin,martico01,True,27:58,.354,.278,.556,.222,3.5,12.3,7.5,19.3,3.7,0.0,0.0,15.3,109,139,-6.3,202401170NOP,CHO,game
P.J. Washington,washipj01,False,23:46,.389,.389,.444,.000,16.5,4.8,11.1,12.3,2.2,9.9,10.0,18.2,104,142,-6.4,202401170NOP,CHO,game
Nick Smith Jr.,smithni01,False,17:22,.300,.300,.400,.000,11.3,6.6,9.1,22.9,0.0,0.0,16.7,15.0,97,151,-10.9,202401170NOP,CHO,game
Nathan Mensah,mensana01,False,13:27,.694,.500,.000,1.000,7.3,8.5,7.8,0.0,0.0,8.7,25.8,12.5,115,146,-13.5,202401170NOP,CHO,game
Ish Smith,smithis01,False,10:50,1.000,1.000,.000,.000,0.0,10.5,4.9,25.6,0.0,10.8,0.0,4.0,222,145,2.6,202401170NOP,CHO,game
JT Thor,thorjt01,False,7:04,.000,.000,1.000,.000,13.9,16.2,14.9,17.4,0.0,16.6,50.0,12.2,57,140,-8.8,202401170NOP,CHO,game
Leaky Black,blackle01,False,3:30,.000,,,,0.0,0.0,0.0,0.0,14.8,0.0,53.2,23.2,0,117,-20.4,202401170NOP,CHO,game
James Bouknight,bouknja01,False,3:30,1.000,1.000,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1,174,154,39.0,202401170NOP,CHO,game
Frank Ntilikina,ntilila01,False,3:30,.000,.000,1.000,.000,0.0,32.7,15.1,35.2,0.0,0.0,50.0,24.7,32,140,-29.8,202401170NOP,CHO,game
Brandon Ingram,ingrabr01,True,33:37,.660,.605,.579,.263,3.4,26.2,15.7,43.8,4.6,0.0,8.6,30.1,153,110,13.7,202401170NOP,NOP,game
CJ McCollum,mccolcj01,True,28:53,.693,.667,.600,.133,7.9,10.2,9.1,32.5,0.0,7.4,5.9,25.5,158,125,9.0,202401170NOP,NOP,game
Zion Williamson,willizi01,True,27:23,.509,.455,.000,.364,8.3,10.7,9.6,44.8,5.7,0.0,13.6,23.5,135,115,4.7,202401170NOP,NOP,game
Jonas Valančiūnas,valanjo01,True,24:36,.515,.333,.000,.667,13.9,15.9,15.0,0.0,0.0,0.0,20.5,8.6,122,126,-12.3,202401170NOP,NOP,game
Herbert Jones,joneshe01,True,23:44,.765,.800,.600,.400,0.0,4.1,2.2,5.3,4.4,0.0,0.0,10.8,162,122,2.6,202401170NOP,NOP,game
Jordan Hawkins,hawkijo01,False,24:16,.815,.833,.750,.167,9.4,16.1,13.0,6.6,2.1,0.0,13.4,26.7,137,121,7.9,202401170NOP,NOP,game
Trey Murphy III,murphtr02,False,23:34,.648,.654,.923,.154,0.0,20.8,11.2,6.4,2.2,0.0,12.6,29.4,115,119,-2.5,202401170NOP,NOP,game
Larry Nance Jr.,nancela02,False,18:30,1.167,1.167,.333,.000,12.4,21.2,17.1,14.3,0.0,5.8,0.0,7.1,242,121,9.2,202401170NOP,NOP,game
Naji Marshall,marshna01,False,17:00,.680,.600,.200,.400,6.7,5.8,6.2,7.9,3.1,0.0,0.0,15.1,163,124,0.2,202401170NOP,NOP,game
Dyson Daniels,daniedy01,False,13:23,.000,.000,.500,.000,17.1,0.0,7.9,8.2,0.0,0.0,50.0,13.0,55,134,-20.6,202401170NOP,NOP,game
Jose Alvarado,alvarjo01,False,2:32,1.136,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,250,133,-8.6,202401170NOP,NOP,game
Cody Zeller,zelleco01,False,2:32,,,,,45.1,0.0,20.8,0.0,0.0,0.0,,0.0,249,134,-5.0,202401170NOP,NOP,game
Luka Dončić,doncilu01,True,36:12,.590,.542,.375,.375,0.0,42.0,19.6,50.8,2.6,4.2,12.5,37.2,117,115,13.5,202401170LAL,DAL,game
Kyrie Irving,irvinky01,True,32:14,.346,.281,.313,.188,0.0,18.2,8.5,24.8,0.0,0.0,10.4,25.3,83,129,-10.5,202401170LAL,DAL,game
Tim Hardaway Jr.,hardati02,True,28:17,.336,.294,.412,.118,7.2,8.3,7.7,5.1,1.7,0.0,18.3,32.6,65,127,-18.0,202401170LAL,DAL,game
Dereck Lively II,livelde01,True,28:01,.889,.889,.000,.000,18.2,25.1,21.4,12.1,1.7,0.0,18.2,16.5,149,124,6.2,202401170LAL,DAL,game
Derrick Jones Jr.,jonesde02,True,26:38,1.333,1.333,.667,.000,3.8,0.0,2.0,0.0,0.0,2.9,0.0,4.7,259,129,1.7,202401170LAL,DAL,game
Grant Williams,willigr01,False,25:42,.581,.500,1.000,.333,0.0,13.7,6.4,9.8,0.0,0.0,0.0,11.3,132,129,-2.6,202401170LAL,DAL,game
Maxi Kleber,klebima01,False,21:11,1.000,1.000,1.000,.000,4.8,0.0,2.6,18.1,0.0,7.2,25.0,8.0,153,125,3.9,202401170LAL,DAL,game
Jaden Hardy,hardyja02,False,20:09,.500,.500,.714,.000,0.0,0.0,0.0,0.0,0.0,0.0,12.5,16.7,85,132,-9.4,202401170LAL,DAL,game
Dwight Powell,poweldw01,False,6:54,.568,,,,29.6,33.9,31.6,0.0,0.0,0.0,53.2,11.5,98,126,-11.4,202401170LAL,DAL,game
Seth Curry,curryse01,False,5:14,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,0,132,-23.4,202401170LAL,DAL,game
A.J. Lawson,lawsoaj01,False,4:44,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,200,132,0.2,202401170LAL,DAL,game
Brandon Williams,willibr03,False,4:44,.833,.833,.667,.000,0.0,24.7,11.5,93.4,0.0,0.0,0.0,26.7,180,128,27.9,202401170LAL,DAL,game
Richaun Holmes,holmeri01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401170LAL,DAL,game
Markieff Morris,morrima02,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401170LAL,DAL,game
D'Angelo Russell,russeda01,True,35:58,.694,.675,.350,.100,3.3,8.5,6.1,11.7,0.0,0.0,4.6,26.2,134,115,4.7,202401170LAL,LAL,game
Anthony Davis,davisan02,True,33:03,.729,.706,.000,.294,17.7,21.6,19.8,41.4,1.4,2.8,5.0,26.3,158,106,18.4,202401170LAL,LAL,game
LeBron James,jamesle01,True,33:02,.629,.605,.368,.105,3.5,21.6,13.2,33.7,1.4,0.0,13.1,29.8,121,108,6.7,202401170LAL,LAL,game
Austin Reaves,reaveau01,True,29:30,.875,.875,.250,.000,0.0,10.4,5.5,29.0,1.6,0.0,27.3,16.0,132,111,4.4,202401170LAL,LAL,game
Taurean Prince,princta02,True,20:31,.441,.375,.375,.625,0.0,5.0,2.7,5.6,0.0,0.0,0.0,21.4,99,116,-12.9,202401170LAL,LAL,game
Jarred Vanderbilt,vandeja01,False,25:51,.537,.333,.333,2.667,4.5,31.6,19.0,3.9,1.8,0.0,13.3,12.5,111,104,-3.7,202401170LAL,LAL,game
Rui Hachimura,hachiru01,False,22:05,.436,.417,.667,.333,5.3,13.9,9.9,4.9,4.3,0.0,0.0,13.4,106,104,-1.4,202401170LAL,LAL,game
Christian Wood,woodch01,False,16:34,.200,.200,.600,.000,0.0,12.3,6.6,6.3,2.9,0.0,16.7,15.6,46,107,-11.5,202401170LAL,LAL,game
Max Christie,chrisma02,False,13:58,1.250,1.250,.500,.000,0.0,14.6,7.8,0.0,0.0,0.0,0.0,6.2,250,113,4.0,202401170LAL,LAL,game
Jaxson Hayes,hayesja02,False,4:44,.000,.000,.000,.000,0.0,0.0,0.0,20.7,10.1,0.0,0.0,9.1,61,94,0.3,202401170LAL,LAL,game
Skylar Mays,mayssk01,False,4:44,.500,.500,.000,.000,0.0,0.0,0.0,26.1,0.0,0.0,0.0,18.2,121,117,-6.6,202401170LAL,LAL,game
Cam Reddish,reddica01,False,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,202401170LAL,LAL,game
Rudy Gobert,goberru01,True,37:39,.745,.727,.000,.364,15.5,34.2,24.9,6.9,0.0,2.2,7.3,15.8,152,117,0.6,202401170DET,MIN,game
Anthony Edwards,edwaran01,True,33:29,.524,.479,.333,.167,0.0,17.5,8.7,35.1,0.0,0.0,10.4,37.1,108,122,-3.1,202401170DET,MIN,game
Karl-Anthony Towns,townska01,True,30:56,.755,.735,.294,.118,7.6,15.1,11.4,19.7,0.0,0.0,5.3,26.3,147,122,9.8,202401170DET,MIN,game
Jaden McDaniels,mcdanja02,True,30:19,.901,.864,.364,.364,7.7,3.9,5.8,0.0,1.6,0.0,7.3,19.6,163,121,7.3,202401170DET,MIN,game
Mike Conley,conlemi01,True,29:18,.474,.500,.750,.125,0.0,12.0,6.0,27.2,1.6,2.8,10.6,13.9,114,117,-1.2,202401170DET,MIN,game
Naz Reid,reidna01,False,23:11,.418,.389,.444,.444,0.0,20.2,10.1,5.1,6.2,0.0,8.5,21.9,83,108,-4.9,202401170DET,MIN,game
Nickeil Alexander-Walker,alexani01,False,22:52,.583,.583,.500,.000,0.0,0.0,0.0,5.2,2.1,3.6,0.0,11.3,121,117,-2.8,202401170DET,MIN,game
Kyle Anderson,anderky01,False,21:43,.333,.333,.000,.000,0.0,16.2,8.1,46.7,2.2,7.6,14.3,13.9,113,111,5.3,202401170DET,MIN,game
Jordan McLaughlin,mclaujo01,False,8:19,.000,.000,.000,2.000,0.0,28.2,14.1,0.0,0.0,0.0,0.0,9.8,0,120,-21.5,202401170DET,MIN,game
Troy Brown Jr.,browntr01,False,1:07,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125,-10.0,202401170DET,MIN,game
Shake Milton,miltosh01,False,1:07,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125,-9.7,202401170DET,MIN,game
Luka Garza,garzalu01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401170DET,MIN,game
Wendell Moore Jr.,moorewe01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401170DET,MIN,game
Jaden Ivey,iveyja01,True,35:34,.699,.682,.273,.091,0.0,13.2,6.6,28.5,1.4,0.0,8.0,30.7,131,126,6.8,202401170DET,DET,game
Bojan Bogdanović,bogdabo02,True,32:11,.678,.654,.538,.308,0.0,18.2,9.1,12.6,0.0,2.4,6.3,21.5,129,126,1.6,202401170DET,DET,game
Jalen Duren,durenja01,True,30:58,.554,.571,.000,.071,7.6,34.0,20.8,13.8,0.0,0.0,12.2,23.3,106,125,-5.3,202401170DET,DET,game
Killian Hayes,hayeski01,True,26:20,1.000,1.000,.000,.000,0.0,4.4,2.2,37.7,0.0,0.0,0.0,6.7,212,131,3.2,202401170DET,DET,game
Isaiah Stewart,stewais01,True,24:40,.607,.556,.556,.222,4.7,14.2,9.5,10.2,2.0,9.3,16.8,21.1,108,117,3.8,202401170DET,DET,game
Ausar Thompson,thompau01,False,21:57,.427,.500,.333,.833,16.0,32.0,24.0,5.5,0.0,3.5,0.0,16.4,109,123,-4.1,202401170DET,DET,game
Kevin Knox,knoxke01,False,20:49,.833,.833,.667,.000,0.0,5.6,2.8,11.1,0.0,0.0,25.0,8.4,126,130,-4.6,202401170DET,DET,game
Alec Burks,burksal01,False,20:28,.492,.350,.400,.500,5.7,0.0,2.9,6.0,4.7,0.0,0.0,26.2,113,121,-1.8,202401170DET,DET,game
Mike Muscala,muscami01,False,14:34,.000,.000,.750,.000,8.0,16.1,12.1,14.3,0.0,10.5,0.0,12.1,52,120,-7.1,202401170DET,DET,game
Marcus Sasser,sassema01,False,12:29,.625,.625,.500,.000,0.0,9.4,4.7,20.1,0.0,0.0,50.0,28.1,66,129,-18.4,202401170DET,DET,game
Danilo Gallinari,gallida01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401170DET,DET,game
Joe Harris,harrijo01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401170DET,DET,game
Stanley Umude,umudest01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401170DET,DET,game
James Wiseman,wisemja01,False,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,202401170DET,DET,game
Damian Lillard,lillada01,True,25:26,.399,.375,.250,.150,3.6,5.0,4.1,38.1,3.8,0.0,4.5,38.5,90,134,-0.5,202401170CLE,MIL,game
Brook Lopez,lopezbr01,True,24:33,.786,.786,.429,.000,0.0,20.6,8.6,6.9,2.0,9.0,22.2,16.1,113,128,2.3,202401170CLE,MIL,game
Andre Jackson Jr.,jacksan01,True,23:18,.750,.750,.250,.000,7.8,32.5,18.1,0.0,0.0,0.0,20.0,9.4,124,137,-7.6,202401170CLE,MIL,game
Malik Beasley,beaslma01,True,22:12,.167,.167,.500,.000,4.1,22.8,11.9,6.0,0.0,0.0,0.0,11.9,54,139,-16.7,202401170CLE,MIL,game
Khris Middleton,middlkh01,True,19:52,.100,.100,.300,.000,0.0,12.7,5.3,13.6,0.0,3.7,23.1,28.7,25,138,-28.6,202401170CLE,MIL,game
MarJon Beauchamp,beaucma01,False,22:52,.000,.000,.000,.000,4.0,11.0,6.9,11.0,0.0,0.0,25.0,7.7,40,141,-14.5,202401170CLE,MIL,game
Bobby Portis,portibo01,False,21:11,.627,.591,.364,.364,8.6,23.9,14.9,27.9,2.3,0.0,7.3,28.5,127,134,9.3,202401170CLE,MIL,game
Jae Crowder,crowdja01,False,19:00,.540,.538,.769,.154,0.0,6.6,2.8,0.0,2.6,0.0,0.0,32.1,105,137,2.5,202401170CLE,MIL,game
Pat Connaughton,connapa01,False,13:58,1.000,1.000,.750,.000,0.0,9.0,3.8,12.4,0.0,5.3,0.0,12.6,193,138,11.4,202401170CLE,MIL,game
Cameron Payne,payneca01,False,13:20,.689,.667,.556,.111,0.0,0.0,0.0,18.0,3.6,0.0,0.0,31.1,135,136,14.5,202401170CLE,MIL,game
A.J. Green,greenaj01,False,13:17,.300,.300,.800,.000,6.8,9.5,7.9,10.5,0.0,0.0,0.0,16.5,81,141,-12.4,202401170CLE,MIL,game
Chris Livingston,livinch01,False,8:38,.000,.000,.000,.000,0.0,14.6,6.1,0.0,0.0,0.0,0.0,5.1,0,140,-19.8,202401170CLE,MIL,game
Robin Lopez,lopezro01,False,6:52,.500,.500,.500,.000,13.2,0.0,7.7,22.5,0.0,0.0,0.0,12.8,131,144,-1.7,202401170CLE,MIL,game
Thanasis Antetokounmpo,antetth01,False,5:31,,,,,0.0,0.0,0.0,22.9,0.0,13.4,100.0,8.0,41,132,-8.2,202401170CLE,MIL,game
Donovan Mitchell,mitchdo01,True,25:54,.747,.737,.421,.211,4.9,14.0,10.2,39.6,5.6,0.0,4.6,36.2,153,88,24.6,202401170CLE,CLE,game
Jarrett Allen,allenja01,True,25:37,.643,.600,.000,.200,14.8,35.4,26.8,14.7,0.0,3.5,5.8,29.1,138,92,7.1,202401170CLE,CLE,game
Isaac Okoro,okorois01,True,25:37,.672,.714,.000,.143,4.9,7.1,6.2,28.7,1.9,3.5,0.0,12.5,163,95,10.0,202401170CLE,CLE,game
Max Strus,strusma01,True,21:42,.615,.500,.250,.500,0.0,25.0,14.6,13.1,0.0,4.2,0.0,9.7,153,94,2.5,202401170CLE,CLE,game
Dean Wade,wadede01,True,20:46,.460,.500,.800,.200,0.0,13.1,7.6,0.0,2.3,0.0,26.9,15.4,63,96,-8.5,202401170CLE,CLE,game
Georges Niang,niangge01,False,27:14,1.077,1.107,.429,.214,0.0,16.6,9.7,11.0,0.0,0.0,6.1,25.8,188,100,21.6,202401170CLE,CLE,game
Sam Merrill,merrisa01,False,22:01,.625,.625,.750,.000,17.2,8.2,12.0,23.6,0.0,0.0,0.0,15.7,159,102,6.9,202401170CLE,CLE,game
Caris LeVert,leverca01,False,21:35,.240,.143,.286,.429,5.9,8.4,7.3,16.9,0.0,0.0,19.4,20.6,75,102,-15.5,202401170CLE,CLE,game
Craig Porter Jr.,portecr01,False,19:58,.571,.571,.000,.286,0.0,9.1,5.3,10.6,0.0,0.0,11.3,19.2,111,102,-6.0,202401170CLE,CLE,game
Tristan Thompson,thomptr01,False,19:31,.750,.750,.000,.000,12.9,32.5,24.3,15.5,0.0,0.0,33.3,13.3,123,95,3.0,202401170CLE,CLE,game
Damian Jones,jonesda03,False,10:05,.000,.000,.333,.000,0.0,9.0,5.2,0.0,0.0,0.0,0.0,12.8,0,102,-21.6,202401170CLE,CLE,game
Ty Jerome,jeromty01,False,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,202401170CLE,CLE,game
Devin Vassell,vassede01,True,32:00,.567,.467,.333,.533,0.0,7.1,3.2,15.8,1.6,0.0,5.1,26.6,115,124,1.4,202401170BOS,SAS,game
Jeremy Sochan,sochaje01,True,30:31,.278,.278,.444,.000,8.9,15.0,11.6,17.5,4.9,3.0,0.0,12.9,91,112,1.5,202401170BOS,SAS,game
Tre Jones,jonestr01,True,26:44,.500,.500,.556,.000,0.0,17.1,7.6,62.1,0.0,0.0,18.2,17.9,109,125,1.4,202401170BOS,SAS,game
Victor Wembanyama,wembavi01,True,26:36,.624,.579,.316,.316,6.8,12.9,9.5,8.6,0.0,3.5,18.8,43.7,99,124,2.4,202401170BOS,SAS,game
Julian Champagnie,champju02,True,17:31,.563,.563,.250,.000,5.2,26.1,14.4,0.0,0.0,0.0,11.1,22.4,96,122,-3.8,202401170BOS,SAS,game
Keldon Johnson,johnske04,False,23:13,.625,.625,.500,.000,0.0,9.8,4.4,5.9,2.1,0.0,0.0,7.5,127,122,-2.8,202401170BOS,SAS,game
Dominick Barlow,barlodo01,False,21:24,.417,.417,.333,.000,8.5,10.7,9.4,0.0,0.0,0.0,0.0,12.2,99,127,-7.4,202401170BOS,SAS,game
Malaki Branham,branhma01,False,16:27,.444,.444,.333,.000,0.0,6.9,3.1,10.7,0.0,0.0,0.0,23.9,92,128,-6.0,202401170BOS,SAS,game
Cedi Osman,osmande01,False,11:59,.500,.500,.000,.000,15.1,28.6,21.1,11.4,0.0,0.0,0.0,7.3,140,121,-3.9,202401170BOS,SAS,game
Doug McDermott,mcderdo01,False,11:46,.250,.250,.500,.000,0.0,0.0,0.0,11.7,0.0,0.0,0.0,14.8,64,130,-13.7,202401170BOS,SAS,game
Blake Wesley,weslebl01,False,7:25,.000,.000,.000,.000,0.0,15.4,6.8,33.2,0.0,0.0,33.3,17.6,32,125,-19.3,202401170BOS,SAS,game
